Step,AgentID,Household_Size,Consumption_Rate,Brand_Preference,Brand_Choice,Loyalty_Rate,Purchase_Probabilities,Enable_Ads,Ad_Decay_Factor,Ad_Channel_Preference,Adstock,Pantry_Min,Pantry_Max,Pantry_Stock,Purchased_This_Step,Current_Price,Last_Product_Price,Step_Min,Step_Max,Units_to_Purchase,Baseline_Units,Incremental_Promo_Units,Incremental_Ad_Units,Decremental_Units,Price_Change
22,97,2,2.2043324268677402,B,B,1.0,"{'A': 6.291900065191749e-07, 'B': 0.9999993708099935}",True,4.949133839856033,"{'Web': 0.6690286070957661, 'TV': 0.33097139290423394}","{'A': 1.0, 'B': 1.0}",0.2,3.0,0.5561749880658989,"{'A': 0, 'B': 0}",5.0,,0,2,0,0,0,0,0,no_price_change
22,72,2,4.068263705855873,A,A,1.0,"{'A': 0.9965462455446753, 'B': 0.0034537544553245687}",True,2.2801789876350416,"{'Web': 0.6850168088922823, 'TV': 0.31498319110771766}","{'A': 1.0, 'B': 1.0}",0.2,2.0,1.1845752435698205,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
22,65,2,3.3479848780755916,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.0034537544553245683}",True,4.28318592178049,"{'Web': 0.709509894719623, 'TV': 0.2904901052803769}","{'A': 1.0, 'B': 1.0}",0.2,2.0,1.0131286836193958,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
22,60,1,6.316269267928702,A,A,1.0,"{'A': 0.9965462455446753, 'B': 0.0034537544553245696}",True,3.328529786656551,"{'Web': 0.7261518365727193, 'TV': 0.2738481634272805}","{'A': 1.0, 'B': 1.0}",0.1,1.0,0.8416786939281437,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
22,9,3,4.475606195546991,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.0034537544553245704}",True,3.3971148959927815,"{'Web': 0.7103833076155703, 'TV': 0.2896166923844296}","{'A': 1.0, 'B': 1.0}",0.30000000000000004,2.0,1.0,"{'A': 1, 'B': 0}",5.0,,1,2,1,1,0,0,0,no_price_change
22,33,3,4.35758308827046,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.0034537544553245696}",True,1.969606446221702,"{'Web': 0.6727721259057128, 'TV': 0.3272278740942873}","{'A': 5.866392235914288, 'B': 1.0}",0.30000000000000004,3.0,2.853989318607434,"{'A': 2, 'B': 0}",5.0,,0,2,2,2,0,0,0,no_price_change
22,73,2,1.7165477463367556,B,B,1.0,"{'A': 0.0034537544553245704, 'B': 0.9965462455446755}",True,3.373585496514123,"{'Web': 0.7175781392109633, 'TV': 0.2824218607890367}","{'A': 1.0, 'B': 1.0}",0.2,2.0,1.0,"{'A': 0, 'B': 1}",5.0,,1,2,1,1,0,0,0,no_price_change
22,10,1,3.7454132351631895,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.0034537544553245704}",True,2.9511765698114267,"{'Web': 0.68028104532712, 'TV': 0.31971895467288003}","{'A': 1.0, 'B': 1.0}",0.1,4.0,3.126148806904225,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
22,18,2,3.8452909803204838,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.003453754455324569}",True,5.290444159030935,"{'Web': 0.7024810720087575, 'TV': 0.2975189279912424}","{'A': 1.0, 'B': 1.0}",0.2,3.0,1.5574329159524793,"{'A': 0, 'B': 0}",5.0,,0,1,0,0,0,0,0,no_price_change
22,24,2,3.0244547469085155,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.003453754455324571}",True,4.0219255831497644,"{'Web': 0.7016881923843123, 'TV': 0.29831180761568765}","{'A': 1.0, 'B': 1.0}",0.2,3.0,0.45192317888864064,"{'A': 0, 'B': 0}",5.0,,0,2,0,0,0,0,0,no_price_change
22,76,5,3.620878677252199,B,A,0.7999999999999992,"{'A': 0.3064268710607496, 'B': 0.6935731289392504}",True,3.4345811206813783,"{'Web': 0.7029540702972814, 'TV': 0.2970459297027186}","{'A': 1.0, 'B': 1.0}",0.5,6.0,4.620633607233582,"{'A': 2, 'B': 0}",5.0,,0,3,2,2,0,0,0,no_price_change
22,6,1,2.631513334288794,B,B,1.0,"{'A': 0.0034537544553245696, 'B': 0.9965462455446754}",True,2.1868338979643136,"{'Web': 0.6861406960887458, 'TV': 0.31385930391125416}","{'A': 1.208461439580137, 'B': 1.0}",0.1,1.0,0.6199905252350678,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
22,90,6,2.1028602230997584,B,B,1.0,"{'A': 0.003453754455324569, 'B': 0.9965462455446753}",True,3.0644803991427683,"{'Web': 0.7066047536523246, 'TV': 0.2933952463476754}","{'A': 1.0, 'B': 1.0}",0.6000000000000001,8.0,4.228352816801545,"{'A': 0, 'B': 2}",5.0,,0,5,2,2,0,0,0,no_price_change
22,66,2,3.4330910645707835,B,B,1.0,"{'A': 0.003453754455324569, 'B': 0.9965462455446754}",True,3.2156099531326623,"{'Web': 0.6811756638141018, 'TV': 0.31882433618589817}","{'A': 1.0, 'B': 1.0}",0.2,2.0,0.8348692403531994,"{'A': 0, 'B': 0}",5.0,,0,1,0,0,0,0,0,no_price_change
22,98,2,1.9740317036475197,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.003453754455324569}",True,4.4105330375142575,"{'Web': 0.6934578985864824, 'TV': 0.30654210141351756}","{'A': 1.0, 'B': 1.0}",0.2,2.0,0.9736900919022755,"{'A': 0, 'B': 0}",5.0,,0,1,0,0,0,0,0,no_price_change
22,69,1,4.174424220816608,A,A,1.0,"{'A': 0.9965462455446753, 'B': 0.0034537544553245687}",True,4.495580395176891,"{'Web': 0.679839909254148, 'TV': 0.32016009074585206}","{'A': 1.0, 'B': 1.0}",0.1,1.0,0.5208920094832248,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
22,87,1,2.460425387967703,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.003453754455324569}",True,2.534527911901484,"{'Web': 0.7063060916316627, 'TV': 0.29369390836833725}","{'A': 1.0, 'B': 1.0}",0.1,1.0,0.5935662162769365,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
22,91,5,1.6419547996429087,B,B,1.0,"{'A': 0.003453754455324571, 'B': 0.9965462455446755}",True,3.9328895283608483,"{'Web': 0.717984341473966, 'TV': 0.282015658526034}","{'A': 1.0, 'B': 1.0}",0.5,6.0,4.0,"{'A': 0, 'B': 4}",5.0,,1,6,4,4,0,0,0,no_price_change
22,12,1,3.119984888055823,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.0034537544553245687}",True,4.298688319618946,"{'Web': 0.7145528243504037, 'TV': 0.2854471756495963}","{'A': 1.0, 'B': 1.0}",0.1,2.0,1.038456881158354,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
22,96,3,3.887925722820304,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.003453754455324569}",True,3.1974436759907268,"{'Web': 0.7146703717739211, 'TV': 0.2853296282260788}","{'A': 1.0, 'B': 1.0}",0.30000000000000004,3.0,1.0243670519189996,"{'A': 0, 'B': 0}",5.0,,0,1,0,0,0,0,0,no_price_change
22,11,1,2.3664540062240156,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.00345375445532457}",True,4.152945702762482,"{'Web': 0.6973277561235478, 'TV': 0.3026722438764522}","{'A': 1.0, 'B': 1.0}",0.1,0.1,0.0,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
22,86,4,3.2562217764227603,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.0034537544553245683}",True,3.3411683099178786,"{'Web': 0.6731707739329079, 'TV': 0.326829226067092}","{'A': 1.0, 'B': 1.0}",0.4,5.0,3.974813743591029,"{'A': 2, 'B': 0}",5.0,,0,3,2,2,0,0,0,no_price_change
22,20,1,3.8730812330384627,B,B,1.0,"{'A': 0.003453754455324569, 'B': 0.9965462455446753}",True,2.9100899508262623,"{'Web': 0.7177461636581044, 'TV': 0.28225383634189555}","{'A': 1.0, 'B': 1.0}",0.1,3.0,2.319767989286185,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
22,40,2,3.1074157424249176,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.00345375445532457}",True,3.7784931890862743,"{'Web': 0.6673975841223867, 'TV': 0.3326024158776133}","{'A': 1.0, 'B': 1.0}",0.2,3.0,2.840324035410866,"{'A': 1, 'B': 0}",5.0,,0,1,1,1,0,0,0,no_price_change
22,16,1,3.7878852888669727,B,B,1.0,"{'A': 0.00345375445532457, 'B': 0.9965462455446755}",True,3.979514226987897,"{'Web': 0.7126046081473548, 'TV': 0.28739539185264507}","{'A': 1.0, 'B': 1.0}",0.1,0.1,0.0,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
22,5,2,2.3054027289680885,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.00345375445532457}",True,3.1962339054234237,"{'Web': 0.6879368374387156, 'TV': 0.31206316256128436}","{'A': 1.0, 'B': 1.0}",0.2,0.2,0.0,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
22,45,2,3.5935881147911206,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.0034537544553245696}",True,6.070878525776086,"{'Web': 0.7313986331906416, 'TV': 0.2686013668093584}","{'A': 1.0, 'B': 1.0}",0.2,4.0,3.7559701906578873,"{'A': 1, 'B': 0}",5.0,,0,1,1,1,0,0,0,no_price_change
22,47,2,1.4974888800500683,B,B,1.0,"{'A': 0.0034537544553245696, 'B': 0.9965462455446754}",True,3.762662524468908,"{'Web': 0.7015237297559579, 'TV': 0.29847627024404205}","{'A': 1.0, 'B': 1.0}",0.2,3.0,2.0,"{'A': 0, 'B': 2}",5.0,,1,3,2,2,0,0,0,no_price_change
22,39,1,2.788409831037982,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.00345375445532457}",True,4.393125281258067,"{'Web': 0.712223950843261, 'TV': 0.287776049156739}","{'A': 1.0, 'B': 1.0}",0.1,1.0,0.6413726601918659,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
22,14,3,3.2292910533572705,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.0034537544553245687}",True,4.710136719929598,"{'Web': 0.6862881493025438, 'TV': 0.3137118506974562}","{'A': 1.0, 'B': 1.0}",0.30000000000000004,3.0,1.562077586229221,"{'A': 1, 'B': 0}",5.0,,0,2,1,1,0,0,0,no_price_change
22,85,2,3.256560159419808,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.0034537544553245696}",True,3.7174949818987058,"{'Web': 0.6831354020151557, 'TV': 0.31686459798484434}","{'A': 1.0, 'B': 1.0}",0.2,3.0,2.488810939749663,"{'A': 2, 'B': 0}",5.0,,0,2,2,2,0,0,0,no_price_change
22,41,2,3.561951672422086,A,A,1.0,"{'A': 0.9965462455446753, 'B': 0.003453754455324569}",True,3.70617876216239,"{'Web': 0.6927737534639059, 'TV': 0.3072262465360942}","{'A': 1.0, 'B': 1.0}",0.2,2.0,0.647221510425347,"{'A': 0, 'B': 0}",5.0,,0,1,0,0,0,0,0,no_price_change
22,37,2,2.86706583564808,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.003453754455324569}",True,4.388250414284895,"{'Web': 0.7115843663942988, 'TV': 0.28841563360570116}","{'A': 1.0, 'B': 1.0}",0.2,2.0,0.3024227155398006,"{'A': 0, 'B': 0}",5.0,,0,1,0,0,0,0,0,no_price_change
23,46,3,2.8597805420900455,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.003453754455324571}",True,3.1544464280249302,"{'Web': 0.6864049021984147, 'TV': 0.31359509780158534}","{'A': 1.0, 'B': 1.0}",0.30000000000000004,4.0,2.8722744684555552,"{'A': 1, 'B': 0}",5.0,,0,2,1,1,0,0,0,no_price_change
23,84,2,3.665905111689865,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.0034537544553245704}",True,4.631468606958337,"{'Web': 0.7224828791634873, 'TV': 0.2775171208365128}","{'A': 1.0, 'B': 1.0}",0.2,2.0,1.0,"{'A': 1, 'B': 0}",5.0,,1,2,1,1,0,0,0,no_price_change
23,7,2,2.0349489142280692,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.00345375445532457}",True,3.1261177022377007,"{'Web': 0.7017403255140722, 'TV': 0.2982596744859279}","{'A': 1.0, 'B': 1.0}",0.2,3.0,2.120220413341082,"{'A': 1, 'B': 0}",5.0,,0,1,1,1,0,0,0,no_price_change
23,36,1,3.823152443382739,A,A,1.0,"{'A': 0.9965462455446753, 'B': 0.003453754455324568}",True,2.9874608735876187,"{'Web': 0.6944502095782908, 'TV': 0.30554979042170916}","{'A': 1.0, 'B': 1.0}",0.1,3.0,1.9840222589582304,"{'A': 0, 'B': 0}",5.0,,0,1,0,0,0,0,0,no_price_change
23,16,1,3.7878852888669727,B,B,1.0,"{'A': 0.00345375445532457, 'B': 0.9965462455446755}",True,3.979514226987897,"{'Web': 0.7126046081473548, 'TV': 0.28739539185264507}","{'A': 1.0, 'B': 1.0}",0.1,0.1,0.0,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
23,14,3,3.2292910533572705,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.0034537544553245687}",True,4.710136719929598,"{'Web': 0.6862881493025438, 'TV': 0.3137118506974562}","{'A': 1.0, 'B': 1.0}",0.30000000000000004,3.0,0.633081112876004,"{'A': 0, 'B': 0}",5.0,,0,2,0,0,0,0,0,no_price_change
23,52,5,2.805052355615392,B,B,1.0,"{'A': 0.00345375445532457, 'B': 0.9965462455446754}",True,3.7593237678323925,"{'Web': 0.7377015689063735, 'TV': 0.2622984310936266}","{'A': 1.0, 'B': 1.0}",0.5,3.0,1.2175020762123834,"{'A': 0, 'B': 1}",5.0,,1,2,1,1,0,0,0,no_price_change
23,41,2,3.561951672422086,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.0034537544553245683}",True,3.70617876216239,"{'Web': 0.6927737534639059, 'TV': 0.3072262465360942}","{'A': 1.0, 'B': 1.0}",0.2,2.0,1.0857315790810447,"{'A': 1, 'B': 0}",5.0,,1,1,1,1,0,0,0,no_price_change
23,19,2,3.123991723472164,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.003453754455324568}",True,5.2334710444531565,"{'Web': 0.7056267028349243, 'TV': 0.2943732971650758}","{'A': 1.0, 'B': 1.0}",0.2,3.0,1.275249081366567,"{'A': 0, 'B': 0}",5.0,,0,1,0,0,0,0,0,no_price_change
23,71,2,3.9700590720187026,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.003453754455324569}",True,4.231400761021485,"{'Web': 0.6649512411728236, 'TV': 0.3350487588271765}","{'A': 1.0, 'B': 1.0}",0.2,4.0,3.4132706426935218,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
23,34,2,2.63754511076544,B,B,1.0,"{'A': 0.0034537544553245713, 'B': 0.9965462455446754}",True,3.513089635206444,"{'Web': 0.6728136793782814, 'TV': 0.3271863206217186}","{'A': 1.0, 'B': 1.0}",0.2,3.0,1.5595400009479388,"{'A': 0, 'B': 1}",5.0,,0,2,1,1,0,0,0,no_price_change
23,42,5,3.4350092581717444,B,B,1.0,"{'A': 0.0034537544553245704, 'B': 0.9965462455446754}",True,3.0233465956654446,"{'Web': 0.6760758023143469, 'TV': 0.3239241976856531}","{'A': 1.0, 'B': 1.0}",0.5,6.0,4.52119649272567,"{'A': 0, 'B': 0}",5.0,,0,1,0,0,0,0,0,no_price_change
23,23,1,2.45980297492003,B,B,1.0,"{'A': 0.0034537544553245713, 'B': 0.9965462455446754}",True,3.8319099013780855,"{'Web': 0.7103689425036576, 'TV': 0.2896310574963424}","{'A': 1.0, 'B': 1.0}",0.1,3.0,2.6496576211565293,"{'A': 0, 'B': 1}",5.0,,0,1,1,1,0,0,0,no_price_change
23,50,1,3.464964844592958,B,B,1.0,"{'A': 0.003453754455324569, 'B': 0.9965462455446755}",True,5.562127294895404,"{'Web': 0.7083242789808988, 'TV': 0.29167572101910116}","{'A': 1.0, 'B': 1.0}",0.1,1.0,0.13419034981510158,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
23,77,4,4.860811669176094,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.0034537544553245683}",True,4.2555904857352465,"{'Web': 0.7052248984116215, 'TV': 0.29477510158837855}","{'A': 1.0, 'B': 1.0}",0.4,4.0,3.0731198282376666,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
23,31,4,2.253435689896199,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.0034537544553245704}",True,3.870638990248946,"{'Web': 0.6840535318558197, 'TV': 0.31594646814418026}","{'A': 1.0, 'B': 1.0}",0.4,3.0,0.6747981077051459,"{'A': 0, 'B': 0}",5.0,,0,2,0,0,0,0,0,no_price_change
23,3,1,4.81898258901489,A,A,1.0,"{'A': 0.9965462455446753, 'B': 0.0034537544553245687}",True,2.976214860073532,"{'Web': 0.6872302420009158, 'TV': 0.31276975799908435}","{'A': 1.0, 'B': 1.0}",0.1,1.0,0.3774619549697797,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
23,59,1,4.803499168158178,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.00345375445532457}",True,4.287657228710861,"{'Web': 0.688444231991955, 'TV': 0.31155576800804496}","{'A': 1.0, 'B': 1.0}",0.1,0.1,0.0,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
23,88,2,3.0084189037418274,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.0034537544553245683}",True,4.040638789051361,"{'Web': 0.6977748745541886, 'TV': 0.30222512544581137}","{'A': 1.0, 'B': 1.0}",0.2,2.0,0.6703979306123697,"{'A': 0, 'B': 0}",5.0,,0,1,0,0,0,0,0,no_price_change
23,37,2,2.86706583564808,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.0034537544553245704}",True,4.388250414284895,"{'Web': 0.7115843663942988, 'TV': 0.28841563360570116}","{'A': 1.0, 'B': 1.0}",0.2,2.0,2.0,"{'A': 2, 'B': 0}",5.0,,1,2,2,2,0,0,0,no_price_change
23,10,1,3.7454132351631895,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.0034537544553245687}",True,2.9511765698114267,"{'Web': 0.68028104532712, 'TV': 0.31971895467288003}","{'A': 1.0, 'B': 1.0}",0.1,4.0,2.859155570854417,"{'A': 0, 'B': 0}",5.0,,0,1,0,0,0,0,0,no_price_change
23,51,2,3.505003085707735,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.003453754455324569}",True,4.282660307376543,"{'Web': 0.7247950093624247, 'TV': 0.27520499063757525}","{'A': 1.0, 'B': 1.0}",0.2,2.0,0.42938709293713584,"{'A': 0, 'B': 0}",5.0,,0,1,0,0,0,0,0,no_price_change
23,65,2,3.3479848780755916,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.0034537544553245704}",True,4.28318592178049,"{'Web': 0.709509894719623, 'TV': 0.2904901052803769}","{'A': 1.0, 'B': 1.0}",0.2,2.0,0.4157544203432749,"{'A': 0, 'B': 0}",5.0,,0,1,0,0,0,0,0,no_price_change
23,91,5,1.6419547996429087,B,B,1.0,"{'A': 0.0034537544553245704, 'B': 0.9965462455446753}",True,3.9328895283608483,"{'Web': 0.717984341473966, 'TV': 0.282015658526034}","{'A': 1.0, 'B': 1.0}",0.5,6.0,2.9548491827622803,"{'A': 0, 'B': 2}",5.0,,0,5,2,2,0,0,0,no_price_change
23,64,1,3.551509715818735,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.0034537544553245687}",True,3.090997221178454,"{'Web': 0.6957591065190067, 'TV': 0.3042408934809933}","{'A': 1.0, 'B': 1.0}",0.1,1.0,0.15528880953422786,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
23,24,2,3.0244547469085155,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.0034537544553245696}",True,4.0219255831497644,"{'Web': 0.7016881923843123, 'TV': 0.29831180761568765}","{'A': 1.0, 'B': 1.0}",0.2,3.0,3.0,"{'A': 3, 'B': 0}",5.0,,1,3,3,3,0,0,0,no_price_change
23,99,1,1.25427649569551,B,B,1.0,"{'A': 0.0034537544553245717, 'B': 0.9965462455446754}",True,2.7413534128140125,"{'Web': 0.7122551312161018, 'TV': 0.28774486878389816}","{'A': 1.0, 'B': 1.0}",0.1,2.0,2.0,"{'A': 0, 'B': 2}",5.0,,1,2,2,2,0,0,0,no_price_change
23,11,1,2.3664540062240156,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.00345375445532457}",True,4.152945702762482,"{'Web': 0.6973277561235478, 'TV': 0.3026722438764522}","{'A': 1.0, 'B': 1.0}",0.1,0.1,0.0,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
23,15,3,2.4649866996121705,B,B,1.0,"{'A': 0.003453754455324569, 'B': 0.9965462455446755}",True,4.145063214103528,"{'Web': 0.6834818705814883, 'TV': 0.3165181294185117}","{'A': 1.0, 'B': 1.0}",0.30000000000000004,5.0,4.00796255377112,"{'A': 0, 'B': 2}",5.0,,0,2,2,2,0,0,0,no_price_change
23,63,2,2.9118432669403,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.00345375445532457}",True,4.090716773028647,"{'Web': 0.6935643392900942, 'TV': 0.3064356607099059}","{'A': 1.0, 'B': 1.0}",0.2,0.2,0.0,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
23,33,3,4.35758308827046,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.003453754455324569}",True,1.969606446221702,"{'Web': 0.6727721259057128, 'TV': 0.3272278740942873}","{'A': 2.978459096317335, 'B': 1.0}",0.30000000000000004,3.0,2.1655342876350447,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
23,45,2,3.5935881147911206,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.0034537544553245696}",True,6.070878525776086,"{'Web': 0.7313986331906416, 'TV': 0.2686013668093584}","{'A': 1.0, 'B': 1.0}",0.2,4.0,3.1994233811423367,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
23,9,3,4.475606195546991,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.003453754455324569}",True,3.3971148959927815,"{'Web': 0.7103833076155703, 'TV': 0.2896166923844296}","{'A': 1.0, 'B': 1.0}",0.30000000000000004,2.0,1.3296997392253025,"{'A': 1, 'B': 0}",5.0,,0,1,1,1,0,0,0,no_price_change
23,90,6,2.1028602230997584,B,B,1.0,"{'A': 0.0034537544553245704, 'B': 0.9965462455446753}",True,3.0644803991427683,"{'Web': 0.7066047536523246, 'TV': 0.2933952463476754}","{'A': 1.0, 'B': 1.0}",0.6000000000000001,8.0,5.37509612665616,"{'A': 0, 'B': 4}",5.0,,0,6,4,4,0,0,0,no_price_change
23,54,1,2.8592102038878564,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.00345375445532457}",True,4.780430538410622,"{'Web': 0.6762117076475468, 'TV': 0.32378829235245316}","{'A': 1.0, 'B': 1.0}",0.1,0.1,0.0,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
23,1,2,2.9420791594056444,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.0034537544553245696}",True,4.88131804220753,"{'Web': 0.6672287573427577, 'TV': 0.33277124265724234}","{'A': 1.0, 'B': 1.0}",0.2,4.0,2.364798665276944,"{'A': 1, 'B': 0}",5.0,,0,2,1,1,0,0,0,no_price_change
23,76,5,3.620878677252199,B,B,0.8999999999999991,"{'A': 0.3380323520771873, 'B': 0.6619676479228127}",True,3.4345811206813783,"{'Web': 0.7029540702972814, 'TV': 0.2970459297027186}","{'A': 1.0, 'B': 1.0}",0.5,6.0,4.239753316653291,"{'A': 0, 'B': 1}",5.0,,0,2,1,1,0,0,0,no_price_change
23,27,5,4.22783376662013,B,B,1.0,"{'A': 0.00345375445532457, 'B': 0.9965462455446753}",True,3.1376915130631264,"{'Web': 0.6993432641818026, 'TV': 0.3006567358181975}","{'A': 1.0, 'B': 1.0}",0.5,7.0,5.799308972846675,"{'A': 0, 'B': 1}",5.0,,0,2,1,1,0,0,0,no_price_change
23,62,2,4.504911578024711,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.0034537544553245696}",True,4.998741376555207,"{'Web': 0.6867885594366109, 'TV': 0.313211440563389}","{'A': 1.0, 'B': 1.0}",0.2,2.0,1.7889227783312402,"{'A': 1, 'B': 0}",5.0,,0,1,1,1,0,0,0,no_price_change
23,25,2,3.2713521828229988,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.003453754455324569}",True,3.0935052994256718,"{'Web': 0.7168071442946862, 'TV': 0.2831928557053138}","{'A': 1.0, 'B': 1.0}",0.2,3.0,1.9385362904263947,"{'A': 1, 'B': 0}",5.0,,0,2,1,1,0,0,0,no_price_change
23,13,4,2.847138476859853,B,B,1.0,"{'A': 0.00345375445532457, 'B': 0.9965462455446754}",True,4.48378834760053,"{'Web': 0.7137252858842441, 'TV': 0.2862747141157559}","{'A': 1.0, 'B': 1.0}",0.4,5.0,2.6868544513268606,"{'A': 0, 'B': 1}",5.0,,0,3,1,1,0,0,0,no_price_change
23,69,1,4.174424220816608,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.0034537544553245696}",True,4.495580395176891,"{'Web': 0.679839909254148, 'TV': 0.32016009074585206}","{'A': 1.0, 'B': 1.0}",0.1,1.0,0.2813380142248372,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
23,85,2,3.256560159419808,A,A,1.0,"{'A': 0.9965462455446754, 'B': 0.0034537544553245687}",True,3.7174949818987058,"{'Web': 0.6831354020151557, 'TV': 0.31686459798484434}","{'A': 1.0, 'B': 1.0}",0.2,3.0,1.8746659824655567,"{'A': 0, 'B': 0}",5.0,,0,1,0,0,0,0,0,no_price_change
23,80,1,2.747184012383133,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.00345375445532457}",True,3.4855241857796107,"{'Web': 0.7083336372704805, 'TV': 0.2916663627295195}","{'A': 1.0, 'B': 1.0}",0.1,0.1,0.0,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
23,6,1,2.631513334288794,B,B,1.0,"{'A': 0.003453754455324569, 'B': 0.9965462455446755}",True,2.1868338979643136,"{'Web': 0.6861406960887458, 'TV': 0.31385930391125416}","{'A': 1.0, 'B': 1.0}",0.1,1.0,0.23998105047013563,"{'A': 0, 'B': 0}",5.0,,0,0,0,0,0,0,0,no_price_change
23,49,2,3.412106505822771,B,B,1.0,"{'A': 0.0034537544553245704, 'B': 0.9965462455446754}",True,5.065420181582666,"{'Web': 0.728708043691104, 'TV': 0.2712919563088961}","{'A': 1.0, 'B': 1.0}",0.2,2.0,0.8969627776539352,"{'A': 0, 'B': 0}",5.0,,0,1,0,0,0,0,0,no_price_change
23,35,1,2.862572777425947,A,A,1.0,"{'A': 0.9965462455446755, 'B': 0.0034537544553245687}",True,5.988489679810551,"{'Web': 0.7082421512678289, 'TV': 0.2917578487321712}","{'A': 1.0, 'B': 1.0}",0.1,3.0,2.9652697806056043,"{'A': 1, 'B': 0}",5.0,,0,1,1,1,0,0,0,no_price_change
